3|10508693|HZ250496|05/03/2016 11:40:00 PM|013XX S SAWYER AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|APARTMENT|True|True|1022|10.0|24.0|29.0|08B|1154907.0|1893681.0|2016|05/10/2016 03:56:50 PM|41.864073157|-87.706818608|(41.864073157, -87.706818608)
89|10508695|HZ250409|05/03/2016 09:40:00 PM|061XX S DREXEL AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|RESIDENCE|False|True|313|3.0|20.0|42.0|08B|1183066.0|1864330.0|2016|05/10/2016 03:56:50 PM|41.782921527|-87.60436317|(41.782921527, -87.60436317)
197|10508697|HZ250503|05/03/2016 11:31:00 PM|053XX W CHICAGO AVE|0470|PUBLIC PEACE VIOLATION|RECKLESS CONDUCT|STREET|False|False|1524|15.0|37.0|25.0|24|1140789.0|1904819.0|2016|05/10/2016 03:56:50 PM|41.894908283|-87.758371958|(41.894908283, -87.758371958)
673|10508698|HZ250424|05/03/2016 10:10:00 PM|049XX W FULTON ST|0460|BATTERY|SIMPLE|SIDEWALK|False|False|1532|15.0|28.0|25.0|08B|1143223.0|1901475.0|2016|05/10/2016 03:56:50 PM|41.885686845|-87.749515983|(41.885686845, -87.749515983)
911|10508699|HZ250455|05/03/2016 10:00:00 PM|003XX N LOTUS AVE|0820|THEFT|$500 AND UNDER|RESIDENCE|False|True|1523|15.0|28.0|25.0|06|1139890.0|1901675.0|2016|05/10/2016 03:56:50 PM|41.886297242|-87.761750709|(41.886297242, -87.761750709)
1108|10508702|HZ250447|05/03/2016 10:35:00 PM|082XX S MARYLAND AVE|041A|BATTERY|AGGRAVATED: HANDGUN|STREET|False|False|631|6.0|8.0|44.0|04B|1183336.0|1850642.0|2016|05/10/2016 03:56:50 PM|41.745354023|-87.603798903|(41.745354023, -87.603798903)
1130|10508703|HZ250489|05/03/2016 10:30:00 PM|027XX S STATE ST|0460|BATTERY|SIMPLE|CHA HALLWAY/STAIRWELL/ELEVATOR|False|False|133|1.0|3.0|35.0|08B|1176730.0|1886544.0|2016|05/10/2016 03:56:50 PM|41.844023772|-87.626923253|(41.844023772, -87.626923253)
1801|10508704|HZ250514|05/03/2016 09:30:00 PM|002XX E 46TH ST|0460|BATTERY|SIMPLE|RESIDENCE PORCH/HALLWAY|False|False|215|2.0|3.0|38.0|08B|1178514.0|1874573.0|2016|05/10/2016 03:56:50 PM|41.811133958|-87.62074077|(41.811133958, -87.62074077)
1868|10508709|HZ250523|05/03/2016 04:00:00 PM|014XX W DEVON AVE|0460|BATTERY|SIMPLE|SIDEWALK|False|False|2432|24.0|40.0|1.0|08B|1165696.0|1942616.0|2016|05/10/2016 03:56:50 PM|41.99813061|-87.665814038|(41.99813061, -87.665814038)
1891|10508982|HZ250667|05/03/2016 10:30:00 PM|069XX S ASHLAND AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|STREET|False|True|735|7.0|17.0|67.0|08B|1166876.0|1858796.0|2016|05/10/2016 03:56:50 PM|41.768096835|-87.663878589|(41.768096835, -87.663878589)
1935|10508710|HZ250469|05/03/2016 09:44:00 PM|074XX S SOUTH SHORE DR|143A|WEAPONS VIOLATION|UNLAWFUL POSS OF HANDGUN|VEHICLE NON-COMMERCIAL|True|False|334|3.0|7.0|43.0|15|1195696.0|1856719.0|2016|05/10/2016 03:56:50 PM|41.761733286|-87.558309979|(41.761733286, -87.558309979)
2150|10508715|HZ250541|05/03/2016 11:11:00 PM|006XX N WABASH AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|SIDEWALK|True|True|1834|18.0|42.0|8.0|08B|1176630.0|1904401.0|2016|05/10/2016 03:56:50 PM|41.893026751|-87.626750829|(41.893026751, -87.626750829)
2193|10508717|HZ250415|05/03/2016 05:30:00 PM|011XX W JACKSON BLVD|0890|THEFT|FROM BUILDING|OTHER|False|False|1232|12.0|2.0|28.0|06|1168776.0|1898793.0|2016|05/10/2016 03:56:50 PM|41.877811861|-87.655758012|(41.877811861, -87.655758012)
2279|10508724|HZ250513|05/03/2016 09:00:00 AM|028XX S DR MARTIN LUTHER KING JR DR|0820|THEFT|$500 AND UNDER|STREET|False|False|133|1.0|4.0|35.0|06|1179375.0|1886199.0|2016|05/10/2016 03:56:50 PM|41.843016958|-87.61722727|(41.843016958, -87.61722727)
2477|10508728|HZ250505|05/03/2016 10:08:00 PM|016XX N CLAREMONT AVE|0810|THEFT|OVER $500|STREET|False|False|1434|14.0|1.0|24.0|06|1160444.0|1910787.0|2016|05/10/2016 03:56:50 PM|41.910900826|-87.686018747|(41.910900826, -87.686018747)
2847|10508732|HZ250535|05/03/2016 04:00:00 PM|072XX S RICHMOND ST|0486|BATTERY|DOMESTIC BATTERY SIMPLE|RESIDENCE|False|True|831|8.0|18.0|66.0|08B|1157957.0|1856539.0|2016|05/10/2016 03:56:50 PM|41.762089133|-87.696632337|(41.762089133, -87.696632337)
3023|10508738|HZ250440|05/03/2016 09:45:00 PM|020XX W LE MOYNE ST|0810|THEFT|OVER $500|STREET|False|False|1424|14.0|1.0|24.0|06|1162515.0|1909832.0|2016|05/10/2016 03:56:50 PM|41.908237096|-87.678437417|(41.908237096, -87.678437417)
3088|10508741|HZ250587|05/03/2016 10:00:00 PM|055XX S STATE ST|0313|ROBBERY|ARMED: OTHER DANGEROUS WEAPON|SIDEWALK|False|False|225|2.0|3.0|40.0|03|1177219.0|1868295.0|2016|05/10/2016 03:56:50 PM|41.793935909|-87.625680278|(41.793935909, -87.625680278)
3242|10508747|HZ250577|05/03/2016 08:00:00 PM|100XX S SANGAMON ST|0910|MOTOR VEHICLE THEFT|AUTOMOBILE|STREET|False|False|2232|22.0|34.0|73.0|07|1171751.0|1838335.0|2016|05/10/2016 03:56:50 PM|41.711843569|-87.646607932|(41.711843569, -87.646607932)
3264|10508752|HZ250500|05/03/2016 11:00:00 PM|043XX S ELLIS AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|APARTMENT|False|True|222|2.0|4.0|39.0|08B|1183654.0|1876344.0|2016|05/10/2016 03:56:50 PM|41.815875211|-87.601832565|(41.815875211, -87.601832565)
3307|10508755|HZ250531|05/03/2016 11:37:00 PM|015XX N DAMEN AVE|0560|ASSAULT|SIMPLE|SIDEWALK|False|False|1424|14.0|1.0|24.0|08A|1162780.0|1910519.0|2016|05/10/2016 03:56:50 PM|41.910116718|-87.677444645|(41.910116718, -87.677444645)
3416|10508757|HZ250601|05/03/2016 01:30:00 PM|057XX S COTTAGE GROVE AVE|0560|ASSAULT|SIMPLE|OTHER|False|False|235|2.0|5.0|41.0|08A|1182557.0|1867162.0|2016|05/10/2016 03:56:50 PM|41.790704614|-87.606141486|(41.790704614, -87.606141486)
4333|10508987|HZ250698|05/03/2016 06:30:00 PM|025XX N GREENVIEW AVE|0810|THEFT|OVER $500|RESIDENCE-GARAGE|False|False|1932|19.0|32.0|7.0|06|1165898.0|1916813.0|2016|05/10/2016 03:56:50 PM|41.927321839|-87.665810418|(41.927321839, -87.665810418)
4377|10509011|HZ250748|05/03/2016 09:00:00 PM|068XX W HIGHLAND AVE|0820|THEFT|$500 AND UNDER|STREET|False|False|1611|16.0|41.0|10.0|06|1129898.0|1941574.0|2016|05/10/2016 03:56:50 PM|41.995961517|-87.797528563|(41.995961517, -87.797528563)
4571|10509016|HZ250610|05/03/2016 11:30:00 PM|003XX W HUBBARD ST|5002|OTHER OFFENSE|OTHER VEHICLE OFFENSE|STREET|False|False|1831|18.0|42.0|8.0|26|1173680.0|1903250.0|2016|05/10/2016 03:56:50 PM|41.889934493|-87.637619229|(41.889934493, -87.637619229)
4701|10509030|HZ250659|05/03/2016 07:00:00 AM|010XX W 95TH ST|0820|THEFT|$500 AND UNDER|VEHICLE-COMMERCIAL|False|False|2223|22.0|21.0|73.0|06|1170857.0|1841803.0|2016|05/10/2016 03:56:50 PM|41.721379795|-87.649781161|(41.721379795, -87.649781161)
5138|10509071|HZ250713|05/03/2016 08:30:00 PM|012XX W FULLERTON AVE|0820|THEFT|$500 AND UNDER|PARKING LOT/GARAGE(NON.RESID.)|False|False|1932|19.0|32.0|7.0|06|1167657.0|1916082.0|2016|05/10/2016 03:56:50 PM|41.925278177|-87.65936796|(41.925278177, -87.65936796)
